# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		3071		2291		1552
1		2367		4433		1677
2		2144		6530		1726
3		2058		8588		1715
4		2005		10633		1747
5		1977		12666		1755
6		1944		14708		1781
7		1922		16701		1777
8		1902		18741		1776
9		1891		20755		1781
10		1880		22750		1780
11		1871		24786		1782
12		1856		26793		1779
13		1851		28803		1774
14		1838		30794		1775
15		1833		32793		1779
16		1813		34774		1782
17		1807		36750		1777
18		1802		38733		1779
19		1798		40716		1782
20		1794		42675		1781
21		1792		44692		1791
22		1789		46656		1793
23		1785		48665		1792
24		1784		50615		1794
25		1780		52583		1792
26		1778		54582		1785
27		1777		56548		1779
28		1775		58554		1788
29		1772		60516		1789
30		1771		62489		1785
31		1771		64483		1792
32		1771		66439		1794
33		1770		68404		1785
34		1770		70394		1778
35		1768		72368		1781
36		1766		74346		1783
37		1766		76337		1782
38		1764		78290		1777
39		1763		80266		1778
40		1763		82257		1784
41		1763		84226		1779
42		1764		86215		1784
43		1763		88198		1780
44		1761		90166		1783
45		1759		92124		1787
46		1758		94103		1785
47		1756		96069		1784
48		1755		98020		1783
49		1755		99990		1779
50		1754		101993		1781
51		1753		103958		1781
52		1751		105963		1781
53		1752		107906		1784
54		1751		109888		1787
55		1751		111842		1786
56		1749		113768		1789
57		1748		115716		1789
58		1749		117666		1790
59		1749		119628		1792
60		1749		121589		1786
61		1748		123559		1784
62		1748		125521		1785
63		1748		127471		1786
64		1747		129432		1788
65		1747		131417		1790
66		1747		133396		1790
67		1747		135390		1792
68		1747		137380		1791
69		1747		139339		1790
70		1747		141324		1791
71		1747		143320		1789
72		1748		145302		1791
73		1748		147291		1789
74		1747		149257		1789
75		1747		151230		1786
76		1747		153202		1786
77		1747		155190		1792
78		1747		157152		1791
79		1747		159144		1793
80		1747		161115		1791
81		1746		163084		1790
82		1746		165058		1786
83		1746		167040		1788
84		1746		169019		1791
85		1746		170999		1795
86		1746		172958		1792
87		1746		174931		1792
88		1745		176887		1794
89		1745		178876		1794
90		1745		180860		1794
91		1746		182843		1797
92		1745		184825		1798
93		1745		186772		1801
94		1745		188741		1802
95		1744		190708		1801
96		1743		192677		1799
97		1743		194662		1797
98		1743		196624		1797
99		1743		198605		1799
100		1743		200572		1798
101		1743		202573		1799
102		1743		204540		1798
103		1742		206513		1794
104		1742		208514		1791
105		1742		210467		1794
106		1742		212462		1791
107		1742		214423		1793
108		1742		216404		1792
109		1742		218345		1794
110		1741		220328		1798
111		1741		222282		1798
112		1741		224243		1797
113		1740		226213		1799
114		1739		228172		1797
115		1739		230162		1793
116		1739		232088		1795
117		1739		234049		1794
118		1739		236019		1795
119		1739		238002		1797
120		1739		239979		1798
121		1739		241943		1799
122		1739		243920		1799
123		1739		245899		1798
124		1738		247893		1798
125		1738		249834		1798
126		1739		251769		1800
127		1739		253739		1801
128		1738		255741		1799
129		1738		257675		1799
130		1737		259663		1798
131		1737		261628		1798
132		1737		263609		1797
133		1737		265578		1797
134		1737		267555		1798
135		1737		269506		1795
136		1737		271459		1791
137		1737		273433		1790
138		1737		275398		1791
139		1737		277400		1794
140		1737		279372		1791
141		1737		281340		1789
142		1737		283303		1789
143		1737		285269		1789
144		1737		287234		1788
145		1736		289203		1785
146		1736		291164		1787
147		1735		293130		1787
148		1735		295102		1787
149		1735		297018		1788
150		1735		298987		1791
151		1735		300928		1790
152		1735		302877		1786
153		1735		304866		1786
154		1735		306844		1786
155		1735		308818		1788
156		1735		310790		1791
157		1735		312737		1793
158		1735		314722		1791
159		1735		316665		1790
160		1735		318662		1789
161		1735		320646		1791
162		1736		322607		1790
163		1736		324609		1788
164		1735		326602		1787
165		1735		328571		1787
166		1735		330550		1789
167		1735		332521		1791
168		1735		334515		1793
169		1735		336491		1792
170		1735		338498		1790
171		1735		340510		1786
172		1735		342460		1788
173		1735		344444		1786
174		1735		346418		1787
175		1735		348391		1786
176		1735		350335		1785
177		1735		352310		1784
178		1735		354288		1781
179		1735		356301		1781
180		1735		358285		1782
181		1734		360266		1781
182		1734		362237		1780
183		1736		364184		1778
184		1736		366150		1779
185		1735		368111		1779
186		1735		370070		1777
187		1737		372011		1779
188		1737		373973		1778
189		1736		375952		1778
190		1736		377945		1774
191		1736		379929		1773
192		1736		381881		1775
193		1736		383864		1771
194		1736		385818		1774
195		1736		387767		1773
196		1736		389738		1771
197		1736		391738		1772
198		1736		393685		1772
199		1736		395625		1772
200		1736		397609		1771
201		1736		399559		1772
202		1736		401504		1771
203		1736		403471		1771
204		1736		405411		1773
205		1736		407366		1774
206		1736		409344		1774
207		1736		411264		1774
208		1736		413247		1775
209		1736		415216		1774
210		1736		417146		1774
211		1736		419089		1776
212		1736		421068		1775
213		1735		423049		1773
214		1734		425018		1771
215		1734		426983		1770
216		1734		428923		1772
217		1734		430858		1772
218		1734		432823		1772
219		1734		434805		1772
220		1734		436764		1773
221		1734		438777		1773
222		1734		440753		1774
223		1734		442738		1774
224		1734		444725		1774
225		1734		446698		1774
226		1734		448675		1774
227		1734		450649		1776
228		1734		452630		1776
229		1734		454598		1775
230		1734		456555		1775
231		1734		458541		1776
232		1734		460515		1777
233		1734		462455		1774
234		1734		464425		1773
235		1734		466416		1775
236		1734		468372		1775
237		1735		470327		1773
238		1735		472295		1773
239		1735		474269		1775
240		1735		476242		1773
241		1734		478242		1773
242		1734		480202		1775
243		1734		482184		1775
244		1734		484142		1775
245		1734		486107		1776
246		1734		488070		1777
247		1734		490057		1778
248		1734		492022		1779
249		1734		494016		1779
250		1734		495953		1778
251		1734		497941		1778
252		1734		499929		1779
253		1733		501874		1780
254		1733		503863		1783
255		1733		505804		1781
256		1733		507742		1782
257		1733		509740		1782
258		1733		511710		1783
259		1733		513689		1783
260		1733		515657		1785
261		1733		517619		1784
262		1733		519583		1782
263		1733		521557		1782
264		1733		523514		1782
265		1733		525475		1782
266		1733		527439		1783
267		1733		529430		1782
268		1733		531392		1782
269		1733		533356		1782
270		1733		535326		1783
271		1733		537289		1785
272		1733		539264		1785
273		1733		541233		1785
274		1733		543216		1783
275		1733		545175		1780
276		1733		547136		1780
277		1733		549126		1780
278		1733		551102		1779
279		1733		553016		1781
280		1733		554959		1781
281		1733		556908		1781
282		1733		558875		1779
283		1733		560857		1779
284		1733		562830		1779
285		1733		564799		1779
286		1733		566751		1777
287		1733		568719		1777
288		1733		570718		1777
289		1733		572663		1777
290		1733		574618		1776
291		1733		576554		1777
292		1733		578526		1778
293		1733		580463		1780
294		1733		582433		1781
295		1733		584443		1781
296		1733		586408		1781
297		1733		588380		1780
298		1733		590336		1778
299		1733		592336		1778
300		1733		594286		1778
301		1733		596273		1777
302		1733		598233		1776
303		1733		600224		1776
304		1733		602203		1774
305		1733		604179		1775
306		1733		606115		1775
307		1733		608092		1776
308		1733		610080		1777
309		1733		612036		1777
310		1733		614019		1776
311		1733		615984		1777
312		1733		617967		1779
313		1733		619941		1781
314		1733		621887		1779
315		1733		623872		1777
316		1733		625837		1776
317		1733		627804		1774
318		1733		629796		1773
319		1733		631773		1771
320		1733		633722		1775
321		1733		635689		1774
322		1733		637662		1773
323		1733		639639		1773
324		1733		641611		1769
325		1733		643585		1775
326		1732		645523		1775
327		1731		647478		1774
328		1729		649411		1774
329		1729		651339		1776
330		1729		653298		1776
331		1728		655247		1775
332		1728		657247		1775
333		1728		659215		1775
334		1728		661183		1774
335		1728		663146		1771
336		1727		665111		1773
337		1727		667090		1773
338		1728		669041		1773
339		1727		671008		1772
340		1723		672978		1774
341		1723		674960		1777
342		1723		676948		1777
343		1723		678914		1776
344		1723		680859		1775
345		1723		682823		1773
346		1723		684811		1775
347		1723		686776		1775
348		1722		688729		1777
349		1722		690713		1779
350		1722		692716		1783
