# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		6435		4433		2552
1		5302		8544		2785
2		4807		12570		2901
3		4414		16604		2965
4		4153		20642		3011
5		3915		24644		3045
6		3737		28609		3087
7		3549		32566		3125
8		3449		36473		3133
9		3354		40413		3146
10		3279		44331		3153
11		3211		48267		3172
12		3145		52202		3174
13		3093		56173		3182
14		3044		60130		3188
15		3012		64031		3202
16		2962		67972		3214
17		2904		71893		3219
18		2848		75840		3222
19		2811		79727		3222
20		2770		83629		3225
21		2744		87525		3239
22		2712		91470		3239
23		2670		95418		3233
24		2645		99320		3241
25		2622		103226		3252
26		2611		107180		3250
27		2585		111064		3248
28		2557		114954		3249
29		2530		118819		3258
30		2515		122723		3254
31		2501		126613		3257
32		2476		130513		3266
33		2457		134383		3264
34		2444		138272		3254
35		2437		142136		3252
36		2407		146067		3252
37		2374		149931		3257
38		2359		153850		3265
39		2335		157764		3271
40		2315		161673		3283
41		2300		165555		3287
42		2290		169475		3282
43		2285		173361		3287
44		2277		177226		3283
45		2259		181110		3288
46		2243		185020		3295
47		2240		188971		3297
48		2225		192898		3303
49		2213		196810		3301
50		2206		200745		3296
51		2195		204647		3301
52		2190		208549		3298
53		2184		212434		3295
54		2164		216356		3296
55		2141		220282		3297
56		2138		224220		3293
57		2122		228098		3292
58		2115		231980		3287
59		2104		235878		3289
60		2097		239788		3289
61		2086		243653		3288
62		2080		247579		3291
63		2072		251512		3290
64		2063		255396		3292
65		2062		259291		3288
66		2052		263159		3296
67		2037		267050		3298
68		2029		270935		3304
69		2023		274756		3304
70		2011		278651		3304
71		2006		282567		3300
72		2003		286478		3302
73		1995		290366		3308
74		1987		294308		3312
75		1983		298195		3312
76		1970		302077		3307
77		1969		305980		3310
78		1966		309882		3311
79		1959		313746		3312
80		1953		317608		3313
81		1946		321485		3314
82		1937		325355		3321
83		1934		329195		3321
84		1931		333090		3319
85		1917		336945		3321
86		1911		340794		3329
87		1906		344689		3333
88		1906		348567		3333
89		1902		352463		3339
90		1890		356351		3342
91		1889		360213		3343
92		1886		364100		3341
93		1887		367998		3339
94		1883		371872		3342
95		1882		375734		3350
96		1881		379588		3352
97		1877		383444		3348
98		1875		387324		3350
99		1876		391197		3348
100		1872		395092		3346
101		1872		398980		3349
102		1867		402893		3347
103		1861		406822		3346
104		1861		410664		3342
105		1858		414577		3340
106		1857		418505		3344
107		1856		422371		3348
108		1854		426271		3351
109		1850		430157		3354
110		1848		434049		3354
111		1844		437981		3355
112		1845		441835		3355
113		1847		445724		3359
114		1847		449615		3361
115		1842		453484		3362
116		1843		457395		3362
117		1845		461304		3361
118		1842		465200		3361
119		1835		469085		3360
120		1832		472989		3355
121		1827		476917		3365
122		1824		480843		3366
123		1822		484703		3363
124		1816		488558		3365
125		1813		492433		3369
126		1811		496303		3366
127		1802		500207		3367
128		1800		504060		3366
129		1793		507945		3365
130		1793		511815		3360
131		1785		515713		3359
132		1780		519598		3363
133		1773		523457		3365
134		1773		527327		3366
135		1771		531220		3366
136		1769		535085		3365
137		1761		538962		3369
138		1758		542855		3367
139		1750		546728		3369
140		1742		550579		3374
141		1743		554447		3376
142		1744		558290		3377
143		1744		562157		3375
144		1744		566096		3374
145		1744		569966		3373
146		1735		573849		3368
147		1730		577761		3367
148		1730		581645		3367
149		1733		585519		3369
150		1721		589403		3371
151		1717		593302		3371
152		1713		597179		3371
153		1712		601051		3372
154		1710		604957		3371
155		1712		608852		3378
156		1707		612748		3383
