# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		123118		2731		2055
1		98980		5451		2012
2		73908		8086		2031
3		62301		10612		2024
4		56765		13079		2009
5		53471		15515		2024
6		51947		17922		2039
7		50372		20315		2029
8		48375		22661		2029
9		48097		25063		2034
10		46797		27404		2044
11		45996		29748		2048
12		45854		32066		2038
13		45505		34426		2042
14		46504		36759		2068
15		45347		39064		2064
16		45470		41436		2041
17		45779		43782		2035
18		45679		46126		2035
19		45450		48456		2043
20		45395		50800		2032
21		45399		53129		2024
22		45632		55433		2043
23		46022		57783		2055
24		45663		60132		2057
25		46079		62474		2056
26		46550		64803		2053
27		46020		67165		2055
28		46132		69512		2060
29		46213		71829		2049
30		45961		74157		2062
31		46133		76498		2070
32		45379		78853		2046
33		45749		81185		2046
34		45587		83506		2043
35		45639		85847		2039
36		45803		88153		2042
37		45987		90478		2049
38		45767		92824		2044
39		45555		95192		2036
40		45082		97536		2030
41		44541		99845		2041
42		44454		102167		2028
43		45160		104468		2045
44		45657		106802		2031
45		45560		109138		2025
46		44968		111451		2040
47		45578		113791		2046
48		45532		116102		2051
49		45066		118428		2057
50		44884		120772		2031
51		45651		123067		2041
52		45735		125406		2045
53		45329		127730		2029
54		44832		130065		2042
55		44917		132374		2038
56		44657		134676		2040
57		44840		136999		2040
58		45112		139327		2029
59		45368		141651		2039
60		45450		143960		2033
61		45365		146289		2027
62		45219		148612		2042
63		45146		150916		2041
64		45090		153225		2035
65		44744		155527		2032
66		45147		157843		2033
67		44995		160155		2045
68		44699		162474		2037
69		44525		164804		2020
70		44845		167086		2022
71		44519		169416		2048
72		44954		171729		2038
73		45143		174060		2045
74		44758		176400		2040
75		44621		178727		2063
76		44332		181050		2052
77		43952		183362		2053
78		44659		185685		2057
79		44468		187998		2053
80		44651		190321		2042
81		44721		192623		2047
82		44590		194930		2046
83		44839		197263		2054
84		44511		199549		2062
85		44738		201822		2050
86		44397		204110		2035
87		44858		206457		2026
88		45315		208801		2030
89		45066		211114		2040
90		44623		213460		2048
91		44601		215750		2053
92		44894		218045		2071
93		45123		220352		2032
94		45122		222665		2042
95		44760		224946		2049
96		44476		227237		2052
97		44354		229529		2033
98		44124		231841		2039
99		44190		234158		2034
100		44108		236455		2044
101		44114		238762		2044
102		44265		241095		2045
103		44632		243355		2051
104		44399		245640		2070
105		44466		247953		2065
106		44553		250242		2064
107		44032		252548		2056
108		44198		254884		2031
109		44418		257204		2035
110		44418		259505		2036
111		44147		261818		2038
112		44106		264111		2040
113		43779		266397		2053
114		44049		268696		2052
115		44338		271013		2042
116		44164		273331		2066
117		43846		275647		2066
118		43777		277927		2043
119		43694		280222		2044
120		43565		282549		2052
121		43648		284844		2047
122		43933		287138		2043
123		43758		289463		2048
124		43912		291757		2048
125		43900		294060		2026
126		43601		296320		2021
127		43373		298607		2041
128		43512		300891		2042
129		43873		303192		2024
130		43769		305506		2035
131		43523		307810		2048
132		43591		310093		2058
133		43395		312374		2053
134		43538		314681		2056
135		43505		317004		2040
136		43611		319310		2044
137		43408		321610		2037
138		43398		323905		2035
139		43927		326232		2040
140		43441		328529		2031
141		43699		330836		2029
142		43665		333139		2008
143		43311		335451		2003
