# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		123118		2731		2055
1		98980		5451		2012
2		73908		8086		2031
3		62380		10610		2017
4		56919		13073		2029
5		53142		15487		2030
6		52448		17910		2035
7		50600		20302		2037
8		48857		22673		2023
9		48716		25080		2036
10		47739		27449		2036
11		46993		29806		2032
12		46697		32169		2009
13		46745		34512		2023
14		46773		36866		2027
15		45913		39167		2040
16		45440		41512		2033
17		45276		43862		2022
18		45252		46173		2031
19		45365		48482		2029
20		45421		50794		2026
21		45455		53114		2031
22		45085		55424		2033
23		44821		57759		2029
24		44763		60115		2031
25		44599		62423		2029
26		44489		64712		2028
27		44083		67031		2030
28		44494		69316		2035
29		44639		71613		2028
30		44506		73902		2046
31		44367		76218		2041
32		44271		78548		2036
33		44205		80842		2034
34		43697		83133		2036
35		43780		85402		2041
36		43803		87696		2019
37		44100		89995		2022
38		43552		92316		2025
39		43805		94642		2030
40		43652		96940		2038
41		43385		99232		2032
42		43439		101540		2032
43		43517		103828		2025
44		43540		106116		2020
45		43495		108462		2028
46		43629		110742		2037
47		43542		113049		2026
48		43045		115331		2036
49		43317		117625		2034
50		43244		119923		2028
51		43343		122200		2036
52		43375		124460		2040
53		43131		126784		2035
54		43079		129099		2026
55		43250		131376		2044
56		43091		133671		2025
57		42946		135937		2026
58		42828		138225		2031
59		42883		140505		2024
60		42666		142789		2022
61		42532		145073		2031
62		42521		147319		2037
63		42554		149564		2027
64		42495		151800		2015
65		42195		154054		2019
66		42250		156342		2009
67		42257		158634		2013
68		42357		160907		2022
69		42300		163190		2021
70		42490		165431		2026
71		42526		167717		2040
72		42386		169980		2034
73		42372		172268		2033
74		42194		174561		2041
75		42101		176816		2026
76		42039		179080		2022
77		41945		181314		2025
78		41907		183592		2018
79		41948		185842		2034
80		41838		188111		2027
81		41936		190370		2030
82		41820		192652		2024
83		41808		194904		2025
84		41765		197128		2023
85		41710		199359		2023
86		41673		201606		2019
87		41662		203884		2021
88		41602		206167		2017
89		41581		208418		2017
90		41566		210690		2018
91		41551		212928		2015
92		41599		215139		2016
93		41530		217374		2009
94		41516		219593		2008
95		41512		221854		2008
96		41508		224119		2012
97		41501		226379		2009
98		41503		228589		2014
99		41480		230850		2011
100		41460		233103		2013
101		41447		233109		2013
102		41433		233118		2007
103		41429		233121		2007
104		41426		233128		2009
105		41418		233131		2006
106		41416		233135		2005
107		41417		233138		2005
108		41356		233143		2008
109		41356		233143		2008
110		41348		233145		2009
111		41333		233147		2008
112		41299		233149		2010
113		41300		233150		2011
114		41298		233151		2013
115		41301		233153		2013
116		41301		233156		2015
117		41295		233158		2013
118		41288		233162		2015
119		41287		233163		2015
120		41287		233163		2015
121		41287		233163		2015
122		41287		233166		2013
123		41287		233166		2013
124		41277		233167		2014
125		41276		233169		2013
126		41251		233172		2013
127		41245		233174		2013
128		41243		233176		2013
129		41237		233179		2012
130		41234		233181		2012
131		41228		233183		2014
132		41227		233184		2013
133		41227		233184		2013
134		41225		233187		2012
135		41218		233189		2012
136		41224		233193		2011
137		41205		233198		2015
138		41204		233199		2015
139		41204		233199		2015
140		41204		233201		2014
141		41201		233202		2013
142		41199		233203		2014
143		41199		233203		2014
